,paper_id,sentence_id,section_name,prev_sentence,text,next_sentence,problem,direction
994,PMC6769657,PMC6769657_49,1.3. The COPII Cage ::: 1. Introduction,|,"The COPII coat is a multimeric protein assembly whose formation is necessary for the secretion of the majority of proteins in eukaryotic cells (Figure 3) ([30,31] and references therein).","Its assembly is initiated by the transmembrane protein Sec12, which activates the small GTPase Sar1.",0.0,0.0
995,PMC7557151,PMC7557151_34,Introduction,"It will be shown how the government’s ability to successfully narrativize this period has been thrown into jeopardy by contradictions in government actors’ own public performances, typified by revelations of a major political scandal involving the PM’s top advisor.","The effect of these failures is evidenced by a stark decline in government legitimacy during this period, and widespread confusion over government rules and guidance around COVID-19.",|,1.0,0.0
996,PMC7262296,PMC7262296_28,The role of lung ultrasound,|,"Common initial symptoms of COVID‐19 are fever, cough and dyspnoea, with a wide spectrum of severity 22.",There are indications that 80% of patients have mild symptoms but approximately 14% experience moderate to severe disease with 5% becoming critically ill 23.,0.0,0.0
997,PMC7972143,PMC7972143_177,Concluding Remarks,|,"The cybernetic school, i.e. the school that operates through the extended application of the educational technology of cybernetic training, possesses a significant synergistic resource resulting from the distributed character of the holonic control.",To this is added the active and always fresh action between the initiative of one’s own interest and the pressure of the integrated interest of the group.,0.0,0.0
998,PMC7394049,PMC7394049_162,Results and discussion,The prediction of LogS indicated a good oral bioavailability for compounds 4 and 5 (LogS > − 4).,"Moreover, all compounds have a percentage of oral absorption (ABS) major to 100 and present acceptable values for probable skin permeation (Table 2).",The evaluation of these parameters is fundamental to indicate the potential of a compound as a new drug.,0.0,0.0
999,PMC7449669,PMC7449669_23,Research background ::: Literature review,"Since January 2020, COVID-19 has swept through the world, paralyzing the lives of much of humanity (World Health Organization, 2020), while devastating the tourism–hospitality industry like never before (Gössling et al., 2020).","McKinsey and Company (2020), for example, estimated a sharp decline in travel demand for months to come and hence, deteriorated market capital for the air and travel sector as well as other related businesses (e.g., accommodations).","The pandemic has certainly changed the hospitality industry as practitioners have been trying to cope with the “new normal” under enforced/voluntary quarantine, compliance with strict hygiene protocols, social distancing, and other measures (Baum and Hai Nguyen Thi, 2020).",1.0,0.0
1000,PMC7689271,PMC7689271_121,Discussion,This study has several innovative features.,"First, the B-EPIC intervention is based on a novel theoretical framework developed by the Principal Investigators based on previous qualitative work among pregnant and postpartum tobacco and opioid dependent women, including those receiving buprenorphine treatment.","Second, this feasibility study has the potential to lead to a larger, multi-site trial intervention, which if successful, would have the capacity to shift clinical practice paradigms to give specific emphasis on tobacco use rather than letting it fall into general group discussions on illicit substance use and psychosocial issues.",1.0,0.0
1001,PMC7335662,PMC7335662_160,"Decision trees (DT) and random forest (RF) ::: Image based (X-ray, CT) AI CoVID-19 detection and classification ::: Artificial intelligence and COVID-19",This infection size was then used in a 3 level Random Forest classifier that classified it into 4 groups.,"They used a 5-fold cross-validation to evaluate the performance of the proposed algorithm and also compared it to other classifiers like logistic regression, support vector machine and neural network (NN).","They obtained a sensitivity, specificity and accuracy of 90.7%,83.3%,87.9% respectively.",0.0,0.0
1002,PMC3758025,PMC3758025_142,"Rapid, Automated, Contextualized Knowledge Discovery and Application",|,"Far from replacing the expert, this ensures that the clinician maintains their critical final-arbiter role in patient care.",This is of utmost importance and is one of the primary reasons that health professionals undergo a long period of training.,0.0,0.0
1003,PMC7829328,PMC7829328_189,"Control variables ::: Variables ::: Context, data, and methods",|,"To control for liability-related issues, we capture whether the respondent’s firm is incorporated as a limited liability company.","For self-employed individuals in Germany, a limited liability company mainly refers to the corporation types “UG” and “GmbH.” Finally, we control for governmental support via a dummy variable that captures whether a self-employed has received governmental support or not.",0.0,0.0
1004,PMC7775316,PMC7775316_123,Participants ::: Materials and Methods,An initial 459 students accessed the questionnaire.,Screening criteria removed 29 incomplete cases as well as 5 cases that reported more than 24 h per day on a single media activity.,This left N = 425 for analysis.,0.0,0.0
1005,PMC7706360,PMC7706360_69,Mid sleep time and social (lockdown) jetlag ::: Discussion,"Delayed MST and higher SJL in females compared to males corroborates with our latest report suggesting higher susceptibility for alteration in the sleep-wake pattern during this lockdown which might be due to their longer digital time exposure during the lockdown.4 Besides, earlier reports have also purported compromised sleep health in females on account of domestic/cultural or hormonal cycle.13,16,17 More difference in mid-sleep before and during lockdown seems to cause higher social jetlag in females compared to male counterparts in our survey.",Gender is known as one of the moderating factors for social jetlag through influencing sleep quality.18,|,1.0,0.0
1006,PMC7104712,PMC7104712_164,Discussion,"Interestingly, P.aeruginosa and M.cattharalis are prominent causes of exacerbations [6], but their role in stable disease is less clear [49].",It was previously shown that chronic colonization with P. aeruginosa occurs more frequently in more severe COPD patients [50] and that M.catarrhalis asymptomatic colonization was associated with a greater frequency of a sputum IgA response than exacerbation [51].,"Our results suggest that dysbiotic burden at stable state by Pseudomonas, Moraxella and others might sensitize the lung to further exacerbations and viral infections.",1.0,0.0
